No,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,Y
147,396,144,252,0,0,0,0,0,0,0,0,0,1,6,0,0,250,0,0,0,0,0,0,17.822,1.617,1.886,0,0,0,0,0,0,27.778,22.488,1
148,680,564,116,0,0,0,0,0,0,0,0,0,0.869,1,0,0,365,0,0,2,0,0,0,11.68,1.435,1.613,0,0,0,0,0,0,25.429,18.263,1
149,107,107,0,0,0,0,0,0,0,0,0,0,1,5,0,0,161,0,0,2,0,0,0,12.506,0.81,1.494,0,0,0,0,0,0,23,17.631,1
150,1665,1065,600,0,0.431,0.188,0.862,0,717,200,517,0,0.969,5,901,184,404,0.455,1.058,7,29.657,1.62,2.435,19.327,1.541,1.931,12.982,4.061,-1.301,-0.07,-1.633,1.141,31.077,32.1,1
151,1320,1107,213,0,0.323,0.345,0.207,0,426,382,44,0,0.794,5,520,94,359,0.262,0.811,10,12.107,1.481,1.138,16.83,1.303,1.505,-2.94,-1.682,0.675,0.134,0.112,0.06,31.091,23.903,0
152,1274,288,672,314,0.009,0,0,0.035,11,0,0,11,0.997,5,11,0,47,0,0,3,4.738,0.032,0.742,26.111,0.626,0.785,-1.182,0.558,-0.326,-0.155,-0.416,0.302,15.667,13.021,1
153,368,122,246,0,0.69,0.672,0.699,0,254,82,172,0,0.554,1,266,12,34,0.353,0.511,5,17.816,1.192,1.346,23.179,0.832,1.514,1.339,-0.136,-0.368,-0.634,2.003,-0.486,17,5,0
154,1606,350,872,384,0.017,0.077,0,0,27,27,0,0,0.914,5,51,24,200,0.12,7.138,2,9.396,1.579,1.037,50.476,1.037,1.505,-24.777,0.285,0.979,0,-3.373,-0.962,18.182,14.646,1
155,1040,937,103,0,0,0,0,0,0,0,0,0,0.923,4,0,0,256,0,0,1,0,0,0,31.396,1.987,2.311,0,0,0,0,0,0,18.286,22.638,1
156,1060,195,363,502,0,0,0,0,0,0,0,0,0.975,4,0,0,12,0,0,1,0,0,0,68.189,1.044,1.526,0,0,0,0,0,0,4,1.414,1
157,2153,803,978,372,0,0,0,0,0,0,0,0,0.991,1,0,0,393,0,0,1,0,0,0,54.734,1.546,1.706,0,0,0,0,0,0,21.833,30.991,0
158,2157,959,1198,0,0.303,0.593,0.071,0,654,569,85,0,0.661,1,731,77,658,0.117,0.386,6,23.053,1.364,1.33,45.997,1.195,1.337,3.738,12.063,-0.482,-0.232,1.186,0.932,36.556,33.46,1
159,496,91,405,0,0.262,0.714,0.16,0,130,65,65,0,0.752,5,144,14,285,0.049,0.187,7,19.611,2.209,1.512,17.566,2.426,2.457,3.74,0.102,0.458,-0.215,-2.13,0.701,28.5,17.951,1
160,713,312,401,0,0,0,0,0,0,0,0,0,1,3,0,0,237,0,0,2,0,0,0,27.302,1.697,1.883,0,0,0,0,0,0,14.813,11.479,1
161,443,315,128,0,0,0,0,0,0,0,0,0,1,6,0,0,123,0,0,1,0,0,0,19.628,1.464,1.832,0,0,0,0,0,0,17.571,21.533,1
162,561,561,0,0,0,0,0,0,0,0,0,0,0.98,1,0,0,78,0,0,2,0,0,0,19.426,1.861,2.016,0,0,0,0,0,0,13,9.274,1
163,287,252,35,0,0,0,0,0,0,0,0,0,1,6,0,0,38,0,0,1,0,0,0,18.768,1.144,1.572,0,0,0,0,0,0,12.667,12.257,1
164,1218,703,515,0,0,0,0,0,0,0,0,0,0.989,1,0,0,584,0,0,1,0,0,0,24.489,1.958,2.203,0,0,0,0,0,0,25.391,25.236,1
165,303,87,216,0,0,0,0,0,0,0,0,0,1,5,0,0,95,0,0,2,0,0,0,24.808,1.931,1.49,0,0,0,0,0,0,47.5,11.5,1
166,211,211,0,0,0,0,0,0,0,0,0,0,0.995,6,0,0,7,0,0,2,0,0,0,10.606,1.334,1.712,0,0,0,0,0,0,3.5,0.5,1
167,989,536,286,167,0.006,0,0.021,0,6,0,6,0,0.996,5,35,29,75,0.387,63.736,2,13.865,1.346,0,29.714,0.607,0.482,0,0,0,0,0,0,18.75,13.311,1
168,918,718,200,0,0.022,0.028,0,0,20,20,0,0,0.673,3,20,0,539,0,0,2,10.337,2.306,1.087,15.858,1.832,1.685,7.32,-0.297,-0.614,-0.354,-0.074,-0.177,24.5,24.85,1
169,636,133,503,0,0.055,0.173,0.024,0,35,23,12,0,0.669,1,64,29,83,0.349,6.349,3,17.244,2.21,3.742,31.212,1.519,1.831,16.688,-25.423,0,0,-1.834,0.054,41.5,12.5,1
170,291,81,210,0,0,0,0,0,0,0,0,0,0.904,5,0,0,22,0,0,0,0,0,0,20.614,1.157,1.141,0,0,0,0,0,0,22,0,1
171,512,183,329,0,0.824,0.716,0.884,0,422,131,291,0,0.365,5,443,21,65,0.323,0.392,3,14.274,0.751,0.931,33.494,1.813,1.048,-4.356,-5.136,-1.073,-0.528,0.137,-0.001,21.667,12.97,1
172,145,145,0,0,0,0,0,0,0,0,0,0,0.6,2,0,0,42,0,0,0,0,0,0,12.78,1.694,1.348,0,0,0,0,0,0,8.4,5.535,1
173,448,448,0,0,0,0,0,0,0,0,0,0,1,1,0,0,132,0,0,1,0,0,0,18.974,1.541,1.404,0,0,0,0,0,0,18.857,10.26,1
174,1167,516,651,0,0.004,0,0.008,0,5,0,5,0,0.783,5,23,18,871,0.021,4.823,4,3.78,0,0.207,23.4,1.303,1.395,-4.37,1.579,-0.256,-0.378,-1.418,-0.232,41.476,50.553,1
175,68,68,0,0,0.191,0.191,0,0,13,13,0,0,0.853,1,26,13,13,1,5.231,2,9.338,1.181,1.109,3.568,0.562,0.704,1.943,4.359,0.742,0.544,-0.395,0.555,13,0,0
176,1012,252,699,61,0.006,0,0.009,0,6,0,6,0,0.612,6,10,4,111,0.036,6.078,3,11.938,3.391,0,33.995,1.325,1.588,-12.292,-4.615,4.896,0,3.557,-0.912,18.5,11.192,1
177,514,198,316,0,0,0,0,0,0,0,0,0,1,1,0,0,151,0,0,1,0,0,0,24.565,1.138,1.548,0,0,0,0,0,0,21.571,23.077,1
178,701,134,567,0,0,0,0,0,0,0,0,0,0.845,2,0,0,432,0,0,1,0,0,0,35.561,2.21,2.57,0,0,0,0,0,0,72,61.207,0
179,1816,1058,758,0,0.175,0.097,0.284,0,318,103,215,0,0.568,5,331,13,137,0.095,0.542,9,34.808,0.45,0.374,23.918,0.727,0.688,0.317,-0.747,-0.257,-0.494,-0.175,-0.066,17.125,13.327,1
180,242,242,0,0,0.893,0.893,0,0,216,216,0,0,0.826,1,254,38,70,0.543,0.608,1,10.789,0.9,0.76,1.604,0.634,0.72,3.373,-0.618,-0.403,-0.168,-0.108,0,11.667,10.011,1
181,962,198,764,0,0.06,0.293,0,0,58,58,0,0,0.748,6,68,10,10,1,16.586,1,8.113,1.346,0.652,23.153,0.916,1.216,-0.051,-0.283,-1.125,-0.406,-0.611,0.064,10,0,1
182,472,328,144,0,0,0,0,0,0,0,0,0,0.951,2,0,0,95,0,0,1,0,0,0,15.172,1.998,1.636,0,0,0,0,0,0,19,20.572,1
183,119,119,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,37.963,0.906,0.989,0,0,0,0,0,0,0,0,1
184,641,433,208,0,0,0,0,0,0,0,0,0,0.694,5,0,0,130,0,0,2,0,0,0,43.452,1.22,1.53,0,0,0,0,0,0,26,20.523,1
185,960,382,135,443,0,0,0,0,0,0,0,0,1,5,0,0,16,0,0,3,0,0,0,67.752,2.005,2.189,0,0,0,0,0,0,5.333,2.357,1
186,204,204,0,0,0.064,0.064,0,0,13,13,0,0,0.951,5,19,6,63,0.095,1.495,2,0.622,0.338,0.419,15.587,1.971,2.444,11.566,0.429,0.463,0,-0.407,0.36,10.5,8.461,1
187,72,72,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,2,0,0,0,13.799,0.911,1.786,0,0,0,0,0,0,0,0,1
188,662,184,101,377,0.014,0.049,0,0,9,9,0,0,0.992,5,14,5,388,0.013,0.948,2,3.096,0,1.892,50.328,1.123,1.08,-3.151,-0.427,0,0,-0.046,0.583,21.556,20.667,1
189,165,165,0,0,0,0,0,0,0,0,0,0,0.982,6,0,0,3,0,0,1,0,0,0,18.677,2.263,2.681,0,0,0,0,0,0,3,0,0
190,496,496,0,0,0.218,0.218,0,0,108,108,0,0,0.583,5,203,95,356,0.267,1.226,6,12.623,0.997,1.49,11.194,1.111,1.048,0.625,2.55,0.792,0.391,-0.9,0.253,35.6,40.302,0
191,566,359,207,0,0.065,0.092,0.019,0,37,33,4,0,0.979,5,97,60,194,0.309,4.731,8,57.78,3.479,5.152,30.031,2.628,2.117,-0.318,19.657,-2.865,0.688,0.492,1.382,24.25,15.65,0
192,3742,326,2822,594,0.04,0.089,0.029,0.066,151,29,83,39,0.979,5,378,227,439,0.517,12.814,13,23.076,0.76,0.637,19.411,0.965,0.994,-2.193,1.552,0.853,1.181,0.089,-0.169,62.714,94.596,1
193,284,284,0,0,0,0,0,0,0,0,0,0,0.683,5,0,0,242,0,0,1,0,0,0,11.526,1.84,1.455,0,0,0,0,0,0,40.333,18.3,0
194,1075,442,179,454,0,0,0,0,0,0,0,0,1,2,0,0,136,0,0,0,0,0,0,40.305,0.85,0.742,0,0,0,0,0,0,27.2,18.862,1
195,297,124,173,0,0,0,0,0,0,0,0,0,1,5,0,0,92,0,0,1,0,0,0,35.942,2.102,2.205,0,0,0,0,0,0,23,12.629,0
196,732,400,332,0,0,0,0,0,0,0,0,0,1,5,37,37,730,0.051,0,2,0,0,0,29.336,1.048,1.094,0,0,0,0,0,0,182.5,259.379,1
197,233,185,48,0,0,0,0,0,0,0,0,0,1,2,0,0,37,0,0,1,0,0,0,36.252,1.339,1.627,0,0,0,0,0,0,12.333,9.843,1
198,354,84,270,0,0,0,0,0,0,0,0,0,0.862,1,44,44,237,0.186,0,4,0,0,0,23.953,3.227,3.6,0,0,0,0,0,0,29.625,40.199,1
199,2186,532,525,1129,0,0,0,0,0,0,0,0,1,5,0,0,478,0,0,1,0,0,0,69.991,1.44,1.382,0,0,0,0,0,0,23.9,20.99,1
200,1757,793,465,499,0,0,0,0,0,0,0,0,0.836,5,0,0,393,0,0,0,0,0,0,60.214,1.058,1.296,0,0,0,0,0,0,26.2,20.846,1
201,841,511,330,0,0,0,0,0,0,0,0,0,1,5,0,0,148,0,0,0,0,0,0,31.32,1.426,1.426,0,0,0,0,0,0,29.6,15.857,1
202,1610,472,795,343,0.022,0.074,0,0,35,35,0,0,0.986,5,44,9,73,0.123,5.671,3,5.159,0.713,2.108,90.544,1.444,1.08,-9.131,4.207,0.751,0.579,-0.917,1.183,24.333,26.787,1
203,1257,640,484,133,0.064,0.114,0.014,0,80,73,7,0,0.988,5,97,17,145,0.117,1.842,7,8.131,1.098,2.191,45.67,0.916,0.889,-11.218,1.374,-0.225,0.039,-2.091,0.619,24.167,16.416,1
204,836,264,572,0,0,0,0,0,0,0,0,0,0.984,3,0,0,182,0,0,2,0,0,0,46.534,1.84,2.21,0,0,0,0,0,0,20.222,11.282,1
205,959,543,416,0,0,0,0,0,0,0,0,0,0.999,5,0,0,155,0,0,1,0,0,0,23.281,1.638,2.776,0,0,0,0,0,0,19.375,12.569,1
206,383,58,325,0,0,0,0,0,0,0,0,0,0.671,2,11,11,137,0.08,0,2,0,0,0,26.402,3.229,2.776,0,0,0,0,0,0,68.5,28.5,0
207,1576,1179,397,0,0,0,0,0,0,0,0,0,1,1,0,0,653,0,0,2,0,0,0,22.657,1.231,1.318,0,0,0,0,0,0,27.208,19.172,1
208,530,452,78,0,0,0,0,0,0,0,0,0,1,5,0,0,32,0,0,1,0,0,0,28.834,2.558,2.2,0,0,0,0,0,0,16,9,1
209,569,266,303,0,0.077,0,0.145,0,44,0,44,0,0.75,5,44,0,221,0,0,2,22.581,1.652,3.341,36.792,1.636,1.436,2.161,-0.166,-0.197,-0.083,0.133,-0.133,18.417,12.861,1
210,1771,766,641,364,0,0,0,0,0,0,0,0,0.614,5,0,0,476,0,0,0,0,0,0,69.811,1.739,1.685,0,0,0,0,0,0,29.75,33.925,1
211,1334,368,688,278,0.006,0,0.012,0,8,0,8,0,0.996,5,8,0,259,0,0,3,11.176,0.859,0,43.411,1.246,1.467,22.108,-2.473,-1.472,-0.852,0,0,28.778,25.121,1
212,948,537,411,0,0.02,0,0.046,0,19,0,19,0,0.89,6,19,0,87,0,0,3,0,0.036,0,52.762,0.994,1.03,-0.465,-0.568,0.029,0.036,0.38,-0.21,9.667,10.066,0
213,129,37,92,0,0,0,0,0,0,0,0,0,1,5,0,0,25,0,0,2,0,0,0,24.718,1.206,1.31,0,0,0,0,0,0,12.5,5.5,1
214,610,610,0,0,0,0,0,0,0,0,0,0,0.687,1,0,0,63,0,0,1,0,0,0,15.631,1.483,1.87,0,0,0,0,0,0,10.5,10.689,1
215,172,172,0,0,0.192,0.192,0,0,33,33,0,0,0.913,5,33,0,46,0,0,4,5.018,0.029,1.699,18.904,1.375,2.129,-8.005,-0.473,-0.346,-0.295,-0.994,0.919,23,19,1
216,408,408,0,0,0,0,0,0,0,0,0,0,0.978,5,0,0,77,0,0,1,0,0,0,11.196,1.962,2.29,0,0,0,0,0,0,5.923,4.428,1
217,1719,873,684,162,0.006,0.006,0.007,0,10,5,5,0,0.997,5,10,0,223,0,0,3,3.926,0.54,0,36.389,1.037,1.274,6.299,1.097,0.319,-0.329,0.302,0,15.929,15.206,1
218,816,178,361,277,0,0,0,0,0,0,0,0,1,5,0,0,22,0,0,1,0,0,0,28.922,0.554,0.929,0,0,0,0,0,0,22,0,1
219,544,544,0,0,0.077,0.077,0,0,42,42,0,0,0.934,5,82,40,196,0.204,2.643,5,25.364,1.201,1.973,32.864,1.814,2.102,50.214,2.811,1.876,0.344,0,0,15.077,12.225,1
220,1110,547,563,0,0.434,0.587,0.286,0,482,321,161,0,0.797,5,504,22,117,0.188,0.433,9,23.906,2.21,2.308,28.798,1.318,1.714,1.792,1.161,-0.216,0.228,0.151,-0.716,19.5,21.777,0
221,280,153,127,0,0,0,0,0,0,0,0,0,1,1,0,0,126,0,0,0,0,0,0,7.183,1.284,1.103,0,0,0,0,0,0,12.6,5.517,1
222,1556,758,648,150,0.002,0.004,0,0,3,3,0,0,0.665,1,69,66,464,0.142,73.776,3,1.962,2.318,0,52.567,1.195,1.217,-15.096,-4.31,1.505,0,3.19,-1.232,35.692,36.09,1
223,807,379,428,0,0,0,0,0,0,0,0,0,0.969,6,0,0,42,0,0,1,0,0,0,23.591,0.747,0.965,0,0,0,0,0,0,14,10.198,0
224,398,398,0,0,0,0,0,0,0,0,0,0,1,1,0,0,338,0,0,1,0,0,0,12.191,1.436,1.863,0,0,0,0,0,0,24.143,49.463,1
225,514,305,209,0,0.16,0.259,0.014,0,82,79,3,0,0.998,5,92,10,82,0.122,0.764,2,14.584,2.516,3.269,31.766,2.772,3.305,-9.593,-6.004,-0.058,0,-1.574,-0.96,13.667,5.706,0
226,643,533,110,0,0,0,0,0,0,0,0,0,0.984,6,0,0,323,0,0,1,0,0,0,23.255,1.372,1.575,0,0,0,0,0,0,19,12.334,1
227,388,388,0,0,0,0,0,0,0,0,0,0,1,3,0,0,39,0,0,1,0,0,0,13.637,1.244,1.591,0,0,0,0,0,0,13,12.356,1
228,140,89,51,0,0,0,0,0,0,0,0,0,0.507,1,0,0,119,0,0,1,0,0,0,7.87,0.947,1.591,0,0,0,0,0,0,19.833,14.803,1
229,683,244,136,303,0,0,0,0,0,0,0,0,1,5,0,0,252,0,0,1,0,0,0,71.381,1.157,1.69,0,0,0,0,0,0,16.8,14.883,1
230,626,612,0,14,0,0,0,0,0,0,0,0,0.962,1,0,0,85,0,0,1,0,0,0,29.821,1.397,2.074,0,0,0,0,0,0,17,15.086,1
231,2278,1176,839,263,0,0,0,0,0,0,0,0,1,2,0,0,197,0,0,1,0,0,0,35.46,1.44,1.44,0,0,0,0,0,0,17.909,16.155,1
232,859,732,127,0,0,0,0,0,0,0,0,0,0.929,2,0,0,261,0,0,2,0,0,0,22.622,2.248,2.34,0,0,0,0,0,0,21.75,27.133,1
233,74,74,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,13.338,2.027,1.991,0,0,0,0,0,0,0,0,1
234,1062,786,245,31,0.063,0.085,0,0,67,67,0,0,0.941,5,108,41,514,0.08,1.264,6,13.468,1.87,1.966,51.379,1.787,1.818,-7.515,0.102,-0.478,0.426,1.128,0.821,20.56,16.248,1
235,2129,1310,344,475,0,0,0,0,0,0,0,0,0.832,1,81,81,1209,0.067,0,3,0,0,0,57.888,1.489,1.534,0,0,0,0,0,0,28.116,28.205,0
236,323,309,14,0,0,0,0,0,0,0,0,0,1,5,0,0,15,0,0,3,0,0,0,18.882,2.117,2.291,0,0,0,0,0,0,7.5,4.5,1
237,419,387,32,0,0.014,0.016,0,0,6,6,0,0,0.995,5,6,0,58,0,0,1,1.523,0.173,0,19.858,2.002,1.195,-0.697,-0.245,0.589,0.132,0.704,-0.232,14.5,17.642,1
238,166,166,0,0,0,0,0,0,0,0,0,0,1,5,0,0,5,0,0,3,0,0,0,9.862,1.517,1.127,0,0,0,0,0,0,5,0,1
239,252,252,0,0,0,0,0,0,0,0,0,0,1,5,0,0,324,0,0,2,0,0,0,16.564,1.694,1.976,0,0,0,0,0,0,64.8,84.184,1
240,594,570,24,0,0,0,0,0,0,0,0,0,0.936,5,0,0,179,0,0,1,0,0,0,19.417,2.597,2.394,0,0,0,0,0,0,16.273,27.313,1
241,456,370,86,0,0.118,0.146,0,0,54,54,0,0,0.485,4,155,101,324,0.312,2.632,5,8.32,0.67,1.467,12.022,1.202,1.31,-0.978,-1.633,-0.549,-0.202,-1.026,0.103,40.5,41.896,1
242,834,48,758,28,0.15,0,0.128,1,125,0,97,28,0.796,1,255,130,454,0.286,1.91,4,32.666,2.132,4.677,26.776,1.498,2.036,-19.704,-7.912,0.217,0,-1.29,1.376,50.444,46.919,1
243,381,188,193,0,0,0,0,0,0,0,0,0,0.89,4,0,0,174,0,0,1,0,0,0,16.848,1.411,1.328,0,0,0,0,0,0,12.429,13.87,1
244,141,141,0,0,0,0,0,0,0,0,0,0,1,6,0,0,37,0,0,1,0,0,0,3.732,0.452,0.777,0,0,0,0,0,0,7.4,4.499,0
245,1249,346,569,334,0.252,0.275,0.165,0.377,315,95,94,126,0.669,5,315,0,78,0,0,7,75.982,0.749,1.67,50.184,0.963,1.084,-1.75,7.36,-0.112,0.054,-0.586,-0.133,26,18.493,0
246,1311,854,457,0,0.007,0.011,0,0,9,9,0,0,0.996,5,16,7,873,0.008,1.168,2,26.258,0,0.691,29.534,2.081,2.088,-31.494,4.569,0,0,-2.909,-1.169,36.375,54.536,1
247,1304,116,1188,0,0,0,0,0,0,0,0,0,0.99,1,0,0,43,0,0,0,0,0,0,16.157,1.115,1.524,0,0,0,0,0,0,10.75,6.016,1
248,1041,668,373,0,0.032,0.028,0.038,0,33,19,14,0,0.97,5,82,49,511,0.096,3.025,9,32.335,1.534,3.802,34.024,1.696,1.955,-13.937,-4.354,1.75,0.201,-0.248,0.001,21.292,18.503,0
249,1445,443,976,26,0.002,0.007,0,0,3,3,0,0,0.974,5,23,20,373,0.054,25.827,4,4.471,0.479,0,43.834,1.789,2.002,-12.472,-0.781,-0.173,0,0.596,-0.299,23.313,14.529,1
250,1351,1203,148,0,0,0,0,0,0,0,0,0,0.997,2,0,0,299,0,0,1,0,0,0,16.404,0.904,0.978,0,0,0,0,0,0,29.9,21.506,1
251,390,235,155,0,0,0,0,0,0,0,0,0,1,5,0,0,33,0,0,1,0,0,0,29.884,1.494,2.317,0,0,0,0,0,0,16.5,13.5,0
252,1987,428,1559,0,0,0,0,0,0,0,0,0,1,4,0,0,208,0,0,3,0,0,0,34.729,0.887,1.001,0,0,0,0,0,0,18.909,9.756,1
253,181,60,121,0,0,0,0,0,0,0,0,0,1,5,0,0,97,0,0,1,0,0,0,18.526,1.418,1.267,0,0,0,0,0,0,32.333,20.981,1
254,1173,743,238,192,0.003,0,0.017,0,4,0,4,0,0.379,6,4,0,148,0,0,3,4.765,0,0.14,36.907,1.757,1.678,-14.793,2.325,0,0,-1.328,0.143,21.143,9.934,0
255,1097,453,644,0,0.033,0,0.056,0,36,0,36,0,0.931,5,50,14,1455,0.01,0.293,6,10.474,1.832,1.03,12.442,1.208,1.278,3.622,-3.567,-0.788,-0.341,-0.117,0.419,35.488,40.629,1
256,2157,1128,874,155,0.137,0.112,0.195,0,296,126,170,0,0.955,5,419,123,1169,0.105,0.767,11,27.319,0.655,1.229,25.236,1.388,1.291,2.535,0.681,-0.633,-0.523,0.049,0.135,29.225,27.54,1
257,324,324,0,0,0,0,0,0,0,0,0,0,1,5,0,0,60,0,0,1,0,0,0,38.795,2.416,3.852,0,0,0,0,0,0,10,8.446,0
258,797,609,188,0,0.103,0.135,0,0,82,82,0,0,0.987,5,82,0,141,0,0,5,19.12,0.914,1.285,23.314,1.807,1.8,11.218,-1.163,-0.642,-0.542,0,0,20.143,13.871,1
259,712,404,274,34,0.101,0.178,0,0,72,72,0,0,0.66,1,105,33,170,0.194,1.92,2,10.148,1.433,1.955,57.353,2.018,2.153,0.372,-0.471,-3.506,-1.66,-3.84,0.951,21.25,18.586,1
260,412,412,0,0,0.007,0.007,0,0,3,3,0,0,1,5,183,180,391,0.46,63.223,4,0.677,0,0.256,34.531,1.688,1.793,0,0,0,0,0,0,65.167,91.211,1
261,217,54,163,0,0.198,0,0.264,0,43,0,43,0,0.737,5,91,48,126,0.381,1.922,2,8.176,0.846,1.13,13.289,1.375,1.742,17.148,2.72,1.539,1.133,0,0,25.2,20.932,1
262,1285,159,688,438,0.021,0,0.039,0,27,0,27,0,0.949,5,160,133,268,0.496,23.619,3,10.62,2.25,0.315,46.001,1.08,1.62,0,0,0,0,0,0,44.667,52.42,0
263,530,238,292,0,0.079,0.176,0,0,42,42,0,0,0.994,1,48,6,51,0.118,1.485,1,11.858,1.984,1.811,37.744,1.138,1.505,-4.314,-0.824,0.463,0.098,0.616,-0.104,12.75,8.074,1
264,690,505,185,0,0.026,0.036,0,0,18,18,0,0,0.607,5,129,111,832,0.133,5.114,8,5.834,1.364,1.888,20.412,1.994,2.606,-17.596,-5.986,-1.538,-1.099,3.325,-1.848,30.815,52.967,1
265,161,161,0,0,0,0,0,0,0,0,0,0,1,3,0,0,20,0,0,3,0,0,0,10.98,0.785,1.282,0,0,0,0,0,0,20,0,1
266,153,153,0,0,0,0,0,0,0,0,0,0,0.941,5,9,9,33,0.273,0,3,0,0,0,20.664,2.376,2.29,0,0,0,0,0,0,16.5,12.5,1
267,69,69,0,0,0,0,0,0,0,0,0,0,1,4,0,0,62,0,0,1,0,0,0,12.787,2.009,3.01,0,0,0,0,0,0,62,0,1
268,383,383,0,0,0,0,0,0,0,0,0,0,1,1,0,0,365,0,0,1,0,0,0,10.49,0.97,1.287,0,0,0,0,0,0,28.077,42.289,1
269,956,302,426,228,0.118,0.149,0.16,0,113,45,68,0,0.976,5,180,67,196,0.342,2.892,5,10.548,1.672,2.016,49.892,0.581,0.896,-9.654,0.53,0,0,-0.569,0.006,49,61.693,1
270,69,0,69,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,6.415,0.432,1.102,0,0,0,0,0,0,0,0,0
271,412,412,0,0,0,0,0,0,0,0,0,0,0.995,5,0,0,264,0,0,2,0,0,0,12.137,1.861,1.573,0,0,0,0,0,0,22,18.489,1
272,303,122,181,0,0,0,0,0,0,0,0,0,0.993,6,0,0,463,0,0,1,0,0,0,9.755,1.814,1.345,0,0,0,0,0,0,27.235,16.257,1
273,998,453,545,0,0.037,0.038,0.037,0,37,17,20,0,0.962,5,37,0,186,0,0,3,22.824,1.494,2.383,26.726,2.3,2.736,-7.633,-5.219,-0.071,-0.618,-3.253,-0.405,20.667,18.342,1
274,1120,325,555,240,0.004,0.015,0,0,5,5,0,0,0.995,5,5,0,173,0,0,2,8.158,0,0.756,48.722,1.055,1.325,-7.042,-7.466,0,0,0.143,-0.765,34.6,25.711,1
275,663,663,0,0,0,0,0,0,0,0,0,0,0.983,5,0,0,213,0,0,1,0,0,0,24.761,2.63,2.948,0,0,0,0,0,0,21.3,26.058,1
276,97,97,0,0,0,0,0,0,0,0,0,0,1,5,0,0,71,0,0,0,0,0,0,16.92,1.692,2.378,0,0,0,0,0,0,11.833,3.804,1
277,895,137,758,0,0.084,0,0.099,0,75,0,75,0,0.74,1,106,31,793,0.039,0.466,2,5.681,1.64,1.998,26.219,3.024,2.839,-0.095,-0.108,-1.204,-0.6,-1.726,0.775,88.111,78.415,0
278,92,92,0,0,0.663,0.663,0,0,61,61,0,0,0.489,1,73,12,18,0.667,1.005,2,6.199,1.597,1.825,17.039,1.08,1.942,4.785,-2.047,-2.272,-0.512,-0.805,0.417,6,2.449,0
279,349,349,0,0,0.645,0.645,0,0,225,225,0,0,0.696,5,243,18,148,0.122,0.189,3,10.577,1.415,1.231,12.692,1.361,2.34,3.939,-3.273,-2.905,0.704,-1.233,1.208,29.6,27.933,0
280,170,170,0,0,0,0,0,0,0,0,0,0,0.994,4,0,0,103,0,0,0,0,0,0,16.378,1.436,2.002,0,0,0,0,0,0,34.333,20.237,1
281,573,181,392,0,0.082,0,0.12,0,47,0,47,0,0.764,6,47,0,69,0,0,3,18.904,0.662,0.473,26.28,1.638,1.919,6.826,-6.097,-1.062,-0.73,-0.514,0.64,34.5,19.5,0
282,1045,87,629,329,0.837,1,0.73,1,875,87,459,329,0.426,5,979,104,178,0.584,0.698,3,42.629,1.185,1.245,11.336,1.318,1.844,4.304,-1.827,-0.728,-0.05,1.052,-0.352,19.778,14.077,1
283,3885,1205,2680,0,0,0,0,0,0,0,0,0,1,5,0,0,157,0,0,0,0,0,0,28.447,1.247,1.413,0,0,0,0,0,0,14.273,13.212,1
284,224,93,131,0,0.545,0.333,0.695,0,122,31,91,0,0.339,4,175,53,87,0.609,1.119,3,29.5,1.837,2.441,21.826,1.399,2.856,38.525,-9.717,0.011,0.55,4.929,-1.188,21.75,13.103,0
285,1414,121,1089,204,0,0,0,0,0,0,0,0,0.757,5,23,23,169,0.136,0,3,0,0,0,54.874,1.396,1.234,0,0,0,0,0,0,33.8,30.662,0
286,2073,570,1148,355,0.027,0.096,0,0,55,55,0,0,0.997,5,77,22,384,0.057,2.159,3,2.707,0.734,0.436,29.988,0.922,1.089,8.099,-3.501,-0.04,-0.023,5.136,-1.832,20.211,12.237,1
287,326,326,0,0,0.052,0.052,0,0,17,17,0,0,0.954,5,33,16,53,0.302,5.789,2,15.725,2.581,2.484,20.383,2.165,2.75,-17.214,-4.59,0.583,0,3.547,-1.104,7.571,4.562,1
288,4608,854,3636,118,0,0,0,0,0,0,0,0,0.947,4,0,0,103,0,0,1,0,0,0,21.913,0.655,0.814,0,0,0,0,0,0,17.167,15.784,1
289,445,445,0,0,0.153,0.153,0,0,68,68,0,0,0.813,3,68,0,72,0,0,3,8.005,0.979,0.958,14.458,1.382,1.739,-8.929,0.86,1.332,0.036,-0.096,-0.035,14.4,5.463,1
290,1294,1239,55,0,0.01,0.01,0,0,13,13,0,0,0.51,5,404,391,809,0.483,48.108,5,2.239,0.608,0.419,13.831,1.442,1.773,-17.482,-3.487,-1.087,0,2.317,-1.365,36.773,63.736,1
291,1286,646,640,0,0.015,0.029,0,0,19,19,0,0,0.928,5,19,0,105,0,0,2,23.136,2.251,0.29,40.649,1.35,1.377,-9.054,-1.867,2.215,0.887,2.629,-0.221,7.5,5.717,1
